customer_id,first_name,last_name,date_of_birth,signup_date,city,occupation,monthly_income,credit_score,email,age
CUST104369,Thabo,Nkosi,1992-01-08,2025-06-27,Bloemfontein,Sales Rep,12240.71,544.0,thabo.nkosi138@outlook.com,34.6
CUST104370,Naledi,Davis,1999-03-14,2022-05-26,Cape Town,Unknown,58137.28,668.0,naledi.davis366@webmail.co.za,27.4
CUST104371,Jennifer,Davis,1950-02-19,2018-12-19,Bloemfontein,Teacher,29567.92,538.0,jennifer.davis655@gmail.com,76.5
CUST104372,Linda,Smith,1987-07-12,2025-09-20,Nelspruit,Teacher,17710.5,767.0,linda.smith874@yahoo.com,39.1
CUST104373,Raj,Miller,2004-02-02,2016-06-02,Pretoria,Technician,14289.77,654.0,raj.miller365@outlook.com,22.5
CUST104374,Elizabeth,Miller,1979-12-29,2016-12-15,Polokwane,Retired,18401.11,752.0,elizabeth.miller876@outlook.com,46.6
CUST104375,Sipho,Martinez,1958-04-04,2020-01-10,Kimberley,Sales Rep,10539.04,682.0,sipho.martinez455@yahoo.com,68.4
CUST104376,David,Martinez,2005-12-03,2018-04-14,Port Elizabeth,Entrepreneur,36201.92,649.0,david.martinez818@yahoo.com,20.7
CUST104377,William,Van Der Merwe,1955-08-28,2022-02-17,Cape Town,Teacher,16618.84,560.0,william.van der merwe642@gmail.com,71.0
CUST104378,Jennifer,Silva,1965-06-20,2025-06-26,Durban,Entrepreneur,34193.92,734.0,jennifer.silva210@webmail.co.za,61.2
CUST104379,Fatima,Khan,1955-07-01,2020-09-08,Cape Town,Sales Rep,37142.88,690.0,fatima.khan864@yahoo.com,71.1
CUST104380,Carlos,Smith,1973-05-02,2021-05-31,Pretoria,Driver,48030.83,838.0,carlos.smith725@gmail.com,53.3
CUST104381,Patricia,Ndlovu,1970-07-21,2019-11-25,East London,Artisan,31291.71,725.0,patricia.ndlovu697@yahoo.com,56.1
CUST104382,Barbara,Khan,1974-12-19,2023-03-13,Durban,Retired,52846.18,614.0,barbara.khan75@webmail.co.za,51.7
CUST104383,Sipho,Garcia,2001-08-09,2016-03-01,Bloemfontein,Civil Servant,61800.47,676.0,sipho.garcia239@webmail.co.za,25.0
CUST104384,Richard,Martinez,1974-03-06,2015-07-25,Kimberley,Teacher,31411.49,688.0,richard.martinez43@yahoo.com,52.4
CUST104385,Chidi,Patel,1976-05-23,2022-06-05,Durban,Student,32568.99,755.0,chidi.patel236@yahoo.com,50.2
CUST104386,William,Silva,1999-02-01,2021-03-12,Nelspruit,Driver,19254.8,769.0,william.silva8@yahoo.com,27.5
CUST104387,Mary,Van Der Merwe,1994-11-18,2019-09-20,Pretoria,Technician,14874.82,635.0,mary.van der merwe89@webmail.co.za,31.7
CUST104388,David,Martinez,1959-08-16,2018-11-13,East London,Sales Rep,58060.72,541.0,,67.0
CUST104389,Zanele,Rodriguez,1945-10-15,2015-08-08,Cape Town,Unknown,38694.25,483.0,zanele.rodriguez616@outlook.com,80.8
CUST104390,Jennifer,Rodriguez,1983-05-26,2022-11-18,Durban,Manager,40623.31,547.0,jennifer.rodriguez541@yahoo.com,43.2
CUST104391,Raj,Chen,1996-07-14,2019-11-18,Nelspruit,Driver,18874.63,597.0,raj.chen403@outlook.com,30.1
CUST104392,James,Martinez,1978-09-21,2020-02-27,Bloemfontein,Unknown,71278.71,785.0,james.martinez100@yahoo.com,47.9
CUST104393,Robert,Rodriguez,1957-11-18,2025-05-07,Bloemfontein,Student,27289.63,787.0,,68.7
CUST104394,Thabo,Brown,1990-03-22,2023-07-17,Bloemfontein,Entrepreneur,16628.87,736.0,thabo.brown576@webmail.co.za,36.4
CUST104395,Thabo,Ndlovu,1985-11-03,2017-07-17,Durban,Engineer,19068.55,761.0,thabo.ndlovu938@gmail.com,40.8
CUST104396,Elizabeth,Garcia,1979-06-20,2022-08-11,Kimberley,Consultant,69058.89,586.0,elizabeth.garcia479@yahoo.com,47.2
CUST104397,William,Dlamini,1997-08-30,2016-07-13,Pretoria,Teacher,13813.08,514.0,william.dlamini88@gmail.com,29.0
CUST104398,Robert,Botha,1992-11-02,2017-03-31,Johannesburg,Artisan,17142.68,559.0,robert.botha628@webmail.co.za,33.8
CUST104399,Lerato,Silva,1985-09-29,2023-04-09,Kimberley,Artisan,141256.62115000002,467.0,lerato.silva293@outlook.com,40.9
CUST104400,Richard,Ndlovu,1985-07-20,2016-06-16,Johannesburg,Entrepreneur,47316.89,550.0,richard.ndlovu311@webmail.co.za,41.1
CUST104401,Patricia,Nkosi,1985-05-24,2018-03-31,Nelspruit,Nurse,17329.52,604.0,patricia.nkosi987@webmail.co.za,41.2
CUST104402,Richard,Nkosi,1977-01-13,2025-05-26,Durban,Retired,14060.6,665.0,richard.nkosi727@yahoo.com,49.6
CUST104403,Fatima,Martinez,1973-04-19,2023-07-21,Johannesburg,Student,9861.38,662.0,fatima.martinez913@yahoo.com,53.3
CUST104404,William,Khan,1988-04-14,2025-10-06,Durban,Artisan,27289.63,588.0,william.khan301@webmail.co.za,38.3
CUST104405,Ahmed,Davis,1982-03-29,2025-03-19,East London,Artisan,41639.82,701.0,ahmed.davis530@gmail.com,44.4
CUST104406,William,Botha,1974-11-21,2018-08-15,Bloemfontein,Consultant,66921.72,590.0,william.botha20@gmail.com,51.7
CUST104407,Jennifer,Rodriguez,1952-09-22,2022-04-28,Cape Town,Engineer,8635.27,651.0,jennifer.rodriguez160@gmail.com,73.9
CUST104408,William,Garcia,1987-10-26,2019-05-21,Pretoria,Unknown,12146.19,550.0,william.garcia345@gmail.com,38.8
CUST104409,David,Williams,1984-05-28,2023-01-27,,Manager,25041.0,748.0,david.williams902@outlook.com,42.2
CUST104410,Patricia,Van Der Merwe,1965-11-16,2019-01-13,East London,Teacher,141256.62115000002,652.0,patricia.van der merwe971@gmail.com,60.7
CUST104411,Sipho,Miller,1966-09-26,2015-01-06,Nelspruit,Artisan,45777.2,711.0,sipho.miller533@gmail.com,59.9
CUST104412,David,Silva,1960-01-19,2016-02-02,Durban,Unknown,33647.02,541.0,david.silva708@gmail.com,66.6
CUST104413,Amara,Johnson,2003-09-04,2023-12-06,Nelspruit,Student,12900.82,666.0,amara.johnson290@gmail.com,22.9
CUST104414,Jessica,Dlamini,1997-06-21,2015-12-22,Port Elizabeth,Accountant,7540.24,702.0,jessica.dlamini480@yahoo.com,29.1
CUST104415,Joseph,Martinez,1979-03-23,2021-12-10,Johannesburg,Entrepreneur,27537.66,650.0,joseph.martinez540@gmail.com,47.4
CUST104416,Jessica,Martinez,1969-07-02,2024-12-07,Pretoria,Entrepreneur,25346.05,755.0,jessica.martinez508@gmail.com,57.1
CUST104417,Jennifer,Brown,1989-12-11,2023-08-01,Nelspruit,Driver,22909.7,538.0,jennifer.brown42@gmail.com,36.7
CUST104418,Amara,Johnson,1977-03-11,2019-10-15,Nelspruit,Technician,21412.71,669.0,amara.johnson267@outlook.com,49.4
CUST104419,Patricia,Davis,2004-07-10,2017-06-01,Polokwane,Entrepreneur,17171.18,811.0,patricia.davis330@webmail.co.za,22.1
CUST104420,Chidi,Ndlovu,1948-05-13,2025-09-07,Pretoria,Nurse,14964.18,736.0,chidi.ndlovu677@webmail.co.za,78.3
CUST104421,Sofia,Silva,1947-02-03,2021-07-23,Polokwane,Manager,61926.57,516.0,sofia.silva583@gmail.com,79.5
CUST104422,Wei,Ndlovu,1979-09-08,2019-09-11,Polokwane,Sales Rep,15805.02,634.0,wei.ndlovu662@yahoo.com,46.9
CUST104423,Joseph,Garcia,1957-05-26,2025-11-28,Polokwane,Engineer,22795.33,761.0,joseph.garcia591@outlook.com,69.2
CUST104424,David,Garcia,1981-11-11,2017-06-28,Bloemfontein,Nurse,26279.73,576.0,david.garcia73@gmail.com,44.8
CUST104425,Priya,Mokoena,1992-08-31,2020-02-14,Bloemfontein,Artisan,41100.2,618.0,priya.mokoena250@yahoo.com,34.0
CUST104426,William,Martinez,1953-06-04,2016-04-04,Kimberley,Accountant,16137.51,615.0,william.martinez478@yahoo.com,73.2
CUST104427,Jessica,Botha,1971-11-17,2016-06-12,Kimberley,Accountant,48379.95,701.0,jessica.botha900@gmail.com,54.7
CUST104428,Wei,Martinez,1987-01-03,2019-08-14,Bloemfontein,Driver,19000.11,512.0,wei.martinez544@webmail.co.za,39.6
CUST104429,Fatima,Khumalo,1995-11-12,2023-02-07,Durban,Teacher,24412.77,706.0,fatima.khumalo769@webmail.co.za,30.8
CUST104430,Fatima,Johnson,1975-04-12,2018-12-04,Port Elizabeth,Artisan,27289.63,594.0,fatima.johnson136@yahoo.com,51.3
CUST104431,Robert,Jones,1957-07-29,2022-12-26,Bloemfontein,Accountant,15039.92,650.0,robert.jones173@yahoo.com,69.0
CUST104432,Ahmed,Van Der Merwe,1980-09-25,2024-04-28,East London,Artisan,41462.42,630.0,ahmed.van der merwe913@yahoo.com,45.9
CUST104433,Patricia,Davis,1972-09-22,2025-03-01,Pretoria,Entrepreneur,49156.61,704.0,patricia.davis364@yahoo.com,53.9
CUST104434,Sipho,Martinez,1992-02-01,2015-07-09,Johannesburg,Technician,32400.81,648.0,sipho.martinez166@outlook.com,34.5
CUST104435,Fatima,Khumalo,1978-11-21,2023-12-17,Nelspruit,Civil Servant,25071.36,780.0,fatima.khumalo664@webmail.co.za,47.7
CUST104436,Kagiso,Johnson,1962-01-17,2016-09-14,Kimberley,Nurse,96319.15,739.0,kagiso.johnson350@yahoo.com,64.6
CUST104437,Carlos,Dlamini,1991-01-07,2023-02-01,Johannesburg,Unknown,26680.62,578.0,carlos.dlamini474@gmail.com,35.6
CUST104438,Barbara,Davis,1976-07-31,2019-04-22,Pretoria,Driver,30407.56,773.0,barbara.davis22@webmail.co.za,50.0
CUST104439,David,Brown,1955-10-31,2023-03-13,Port Elizabeth,Driver,21984.3,679.0,david.brown859@gmail.com,70.8
CUST104440,David,Martinez,1979-05-07,2017-06-23,Polokwane,Unknown,29455.89,665.0,david.martinez626@outlook.com,47.3
CUST104441,Barbara,Martinez,2002-11-05,2022-06-21,Polokwane,Sales Rep,47976.7,726.0,barbara.martinez739@outlook.com,23.8
CUST104442,Lerato,Jones,1988-01-14,2016-06-14,Pretoria,Retired,22806.86,556.0,lerato.jones890@yahoo.com,38.6
CUST104443,Joseph,Dlamini,1963-03-25,2016-12-19,Pretoria,Entrepreneur,7592.24,526.0,joseph.dlamini74@outlook.com,63.4
CUST104444,Chidi,Khan,1988-05-12,2022-02-12,Port Elizabeth,Unknown,36612.39,652.0,chidi.khan790@gmail.com,38.3
CUST104445,Susan,Garcia,1962-03-29,2018-11-25,Durban,Driver,14086.88,595.0,susan.garcia902@gmail.com,64.4
CUST104446,Elizabeth,Nkosi,1978-02-07,2023-02-24,Port Elizabeth,Unknown,41987.44,837.0,elizabeth.nkosi377@outlook.com,48.5
CUST104447,Michael,Mokoena,1977-02-14,2022-12-08,Durban,Manager,26881.81,581.0,michael.mokoena352@outlook.com,49.5
CUST104448,Naledi,Silva,1960-02-03,2022-03-14,Johannesburg,Sales Rep,47375.74,654.0,naledi.silva38@yahoo.com,66.5
CUST104449,Ahmed,Johnson,1966-03-22,2023-06-18,Polokwane,Accountant,15229.56,667.0,ahmed.johnson781@outlook.com,60.4
CUST104450,Priya,Khan,2002-06-21,2024-03-12,Polokwane,Civil Servant,19513.61,761.0,priya.khan436@gmail.com,24.2
CUST104451,William,Davis,1960-04-15,2025-07-22,Durban,Consultant,21938.06,560.0,william.davis532@webmail.co.za,66.3
CUST104452,Jessica,Patel,1993-11-11,2015-12-07,Port Elizabeth,Retired,11054.92,505.0,jessica.patel450@outlook.com,32.8
CUST104453,Amara,Silva,1985-09-16,2021-08-14,Port Elizabeth,Artisan,52409.97,775.0,amara.silva314@outlook.com,40.9
CUST104454,Zanele,Garcia,1977-06-28,2023-09-03,Johannesburg,Manager,10145.1,657.0,zanele.garcia754@yahoo.com,49.1
CUST104455,Robert,Garcia,1953-05-22,2017-07-06,Bloemfontein,Driver,51968.25,723.0,robert.garcia98@yahoo.com,73.2
CUST104456,Sipho,Johnson,1957-06-24,2018-01-20,Port Elizabeth,Unknown,34705.0,727.0,sipho.johnson766@outlook.com,69.1
CUST104457,Mary,Mokoena,1955-12-02,2018-02-03,Kimberley,Engineer,23877.21,743.0,mary.mokoena457@yahoo.com,70.7
CUST104458,Patricia,Silva,1980-10-17,2021-08-17,Pretoria,Driver,33092.76,616.0,patricia.silva764@outlook.com,45.8
CUST104459,Kagiso,Martinez,2004-05-17,2019-03-29,Polokwane,Retired,32553.49,650.0,kagiso.martinez143@yahoo.com,22.2
CUST104460,Patricia,Brown,1998-07-06,2022-09-18,Pretoria,Consultant,21157.36,470.0,patricia.brown794@gmail.com,28.1
CUST104461,David,Miller,1946-07-17,2022-01-25,Cape Town,Artisan,32173.23,560.0,david.miller973@gmail.com,80.1
CUST104462,Sipho,Rodriguez,1961-09-12,2022-08-11,Pretoria,Engineer,41718.92,650.0,sipho.rodriguez486@webmail.co.za,64.9
CUST104463,Kagiso,Pretorius,1954-08-05,2017-12-03,Nelspruit,Accountant,15263.05,587.0,kagiso.pretorius374@gmail.com,72.0
CUST104464,Joseph,Williams,2004-07-07,2023-11-20,Durban,Consultant,33114.18,547.0,joseph.williams31@yahoo.com,22.1
CUST104465,Patricia,Davis,1959-05-17,2022-09-09,Nelspruit,Driver,5564.74,655.0,patricia.davis269@outlook.com,67.2
CUST104466,Mei,Chen,1957-04-13,2016-07-06,East London,Technician,27289.63,771.0,mei.chen664@gmail.com,69.3
CUST104467,Carlos,Garcia,1982-11-15,2017-04-26,Polokwane,Unknown,37749.07,645.0,carlos.garcia754@webmail.co.za,43.7
CUST104468,Ahmed,Botha,1978-12-05,2018-06-27,Polokwane,Artisan,20937.61,548.0,ahmed.botha126@yahoo.com,47.7
CUST104469,Chidi,Pretorius,1958-10-11,2025-11-03,Bloemfontein,Artisan,27289.63,765.0,chidi.pretorius736@webmail.co.za,67.8
CUST104470,Richard,Rodriguez,1985-11-22,2018-10-12,East London,Nurse,26060.73,580.0,richard.rodriguez573@yahoo.com,40.7
CUST104471,Ahmed,Khan,1950-12-02,2015-03-26,Johannesburg,Consultant,21214.26,783.0,ahmed.khan690@outlook.com,75.7
CUST104472,Jessica,Khan,1946-03-08,2016-08-22,East London,Unknown,14866.05,626.0,jessica.khan172@yahoo.com,80.4
CUST104473,John,Chen,1950-01-11,2015-05-17,Polokwane,Artisan,10062.5,659.0,john.chen848@webmail.co.za,76.6
CUST104474,Priya,Jones,1967-04-04,2019-09-01,Cape Town,Retired,27289.63,790.0,priya.jones176@gmail.com,59.4
CUST104475,David,Johnson,2004-06-22,2024-03-25,Bloemfontein,Unknown,41909.82,528.0,david.johnson726@yahoo.com,22.1
CUST104476,Carlos,Davis,1978-05-20,2020-03-20,Bloemfontein,Civil Servant,20879.02,555.0,carlos.davis790@gmail.com,48.2
CUST104477,Barbara,Williams,1991-01-14,2024-09-18,Pretoria,Manager,48133.3,621.0,barbara.williams606@webmail.co.za,35.6
CUST104478,Priya,Miller,1964-08-11,2015-07-21,Johannesburg,Driver,20752.25,637.0,priya.miller459@yahoo.com,62.0
CUST104479,Naledi,Chen,1988-11-17,2020-06-09,Johannesburg,Driver,33288.99,650.0,naledi.chen271@outlook.com,37.7
CUST104480,Joseph,Khumalo,2003-12-08,2024-02-12,Durban,Retired,24953.2,570.0,joseph.khumalo331@yahoo.com,22.7
CUST104481,Elizabeth,Jones,1966-10-28,2022-10-25,Durban,Manager,27630.29,533.0,elizabeth.jones858@webmail.co.za,59.8
CUST104482,Raj,Smith,2005-12-10,2024-11-16,Durban,Entrepreneur,28447.69,566.0,raj.smith39@gmail.com,20.7
CUST104483,Mary,Jones,1983-12-11,2018-03-04,East London,Entrepreneur,20590.31,671.0,mary.jones537@webmail.co.za,42.7
CUST104484,Jessica,Ndlovu,1990-08-30,2020-10-19,Port Elizabeth,Artisan,12864.5,694.0,jessica.ndlovu471@outlook.com,36.0
CUST104485,Barbara,Silva,1960-05-20,2022-11-03,Cape Town,Teacher,42602.96,586.0,barbara.silva849@yahoo.com,66.2
CUST104486,Naledi,Rodriguez,1984-03-24,2016-12-13,Johannesburg,Student,69991.43,652.0,,42.4
CUST104487,William,Miller,1976-03-03,2024-06-12,East London,Accountant,72804.22,825.0,william.miller34@webmail.co.za,50.5
CUST104488,Lerato,Khumalo,2003-05-04,2018-08-10,Kimberley,Consultant,19303.43,653.0,lerato.khumalo335@gmail.com,23.3
CUST104489,Richard,Johnson,2000-03-08,2016-01-30,Nelspruit,Accountant,17328.32,679.0,richard.johnson74@yahoo.com,26.4
CUST104490,Michael,Jones,1969-03-13,2023-11-13,Polokwane,Engineer,19291.71,820.0,michael.jones584@gmail.com,57.4
CUST104491,Michael,Smith,2002-10-04,2023-03-02,Pretoria,Artisan,24209.43,587.0,michael.smith419@yahoo.com,23.9
CUST104492,Amara,Dlamini,1998-12-21,2025-03-26,Polokwane,Sales Rep,26069.55,581.0,amara.dlamini57@outlook.com,27.6
CUST104493,William,Martinez,1981-01-05,2025-05-01,Johannesburg,Artisan,14783.14,608.0,william.martinez230@gmail.com,45.6
CUST104494,Elizabeth,Khumalo,1950-01-04,2018-03-24,Cape Town,Technician,11071.82,602.0,elizabeth.khumalo134@yahoo.com,76.6
CUST104495,Kagiso,Mokoena,1954-10-23,2022-06-05,Cape Town,Manager,27721.55,486.0,kagiso.mokoena708@yahoo.com,71.8
CUST104496,David,Rodriguez,1949-09-09,2026-07-28,Cape Town,Engineer,3234.9,662.0,david.rodriguez765@yahoo.com,76.9
CUST104497,Richard,Botha,1951-08-03,2017-10-28,Pretoria,Driver,25326.48,670.0,richard.botha187@webmail.co.za,75.0
CUST104498,Linda,Pretorius,2004-08-04,2020-06-23,Johannesburg,Civil Servant,141256.62115000002,633.0,linda.pretorius773@webmail.co.za,22.0
CUST104499,Barbara,Williams,1957-12-10,2025-07-17,Nelspruit,Retired,42962.92,672.0,barbara.williams557@outlook.com,68.7
CUST104500,Amara,Pretorius,1987-02-21,2016-03-12,Polokwane,Sales Rep,50442.07,673.0,amara.pretorius848@yahoo.com,39.5
CUST104501,Naledi,Jones,1983-10-30,2025-10-01,East London,Engineer,51161.75,532.0,naledi.jones626@gmail.com,42.8
CUST104502,Sofia,Garcia,1983-07-02,2020-08-26,Cape Town,Unknown,21853.84,676.0,sofia.garcia80@yahoo.com,43.1
CUST104503,Wei,Dlamini,1957-08-11,2025-05-05,Nelspruit,Retired,13614.81,700.0,wei.dlamini703@webmail.co.za,69.0
CUST104504,James,Smith,1980-05-04,2022-03-13,Johannesburg,Engineer,16502.13,506.0,james.smith165@webmail.co.za,46.3
CUST104505,Richard,Rodriguez,1983-02-27,2022-10-11,Kimberley,Accountant,31970.42,782.0,richard.rodriguez606@outlook.com,43.5
CUST104506,Elizabeth,Jones,1979-10-18,2023-12-14,,Nurse,10021.43,539.0,elizabeth.jones612@outlook.com,46.8
CUST104507,Sipho,Ndlovu,1956-05-10,2015-10-11,Durban,Unknown,27289.63,548.0,sipho.ndlovu362@gmail.com,70.3
CUST104508,William,Silva,1989-02-08,2022-04-09,Cape Town,Unknown,22062.22,668.0,william.silva598@outlook.com,37.5
CUST104509,Carlos,Pretorius,1949-06-20,2025-09-13,,Sales Rep,36319.29,698.0,carlos.pretorius99@outlook.com,77.2
CUST104510,Elizabeth,Jones,1981-01-23,2026-01-27,Nelspruit,Nurse,9238.59,720.0,elizabeth.jones769@gmail.com,45.6
CUST104511,Thabo,Dlamini,1971-08-12,2026-03-19,Port Elizabeth,Artisan,15435.28,700.0,thabo.dlamini542@yahoo.com,55.0
CUST104512,Patricia,Ndlovu,1960-04-08,2022-06-24,,Driver,8574.88,603.0,patricia.ndlovu653@outlook.com,66.4
CUST104513,Fatima,Martinez,1994-04-01,2022-05-02,Port Elizabeth,Teacher,49648.02,660.0,fatima.martinez374@yahoo.com,32.4
CUST104514,Fatima,Mokoena,1955-09-24,2021-05-25,Port Elizabeth,Accountant,24437.57,621.0,fatima.mokoena40@gmail.com,70.9
CUST104515,Mei,Nkosi,2001-11-28,2022-01-13,Pretoria,Accountant,37902.9,666.0,mei.nkosi758@yahoo.com,24.7
CUST104516,Barbara,Rodriguez,1998-12-16,2022-02-02,Kimberley,Engineer,27946.53,656.0,barbara.rodriguez877@webmail.co.za,27.7
CUST104517,Mary,Johnson,1966-12-30,2015-06-29,Pretoria,Student,35635.05,605.0,mary.johnson396@outlook.com,59.6
CUST104518,Amara,Pretorius,1963-08-13,2016-01-11,Durban,Manager,141256.62115000002,619.0,amara.pretorius58@outlook.com,63.0
CUST104519,Susan,Pretorius,1953-05-22,2022-03-05,East London,Consultant,23810.28,483.0,susan.pretorius74@outlook.com,73.2
CUST104520,Sofia,Davis,2000-11-22,2018-08-22,East London,Unknown,25462.46,650.0,sofia.davis565@yahoo.com,25.7
CUST104521,Amara,Dlamini,1983-04-12,2018-06-29,East London,Retired,34316.41,677.0,amara.dlamini654@outlook.com,43.3
CUST104522,Naledi,Van Der Merwe,1946-12-10,2017-03-29,,Retired,34866.13,442.0,naledi.van der merwe285@gmail.com,79.7
CUST104523,Sofia,Dlamini,1976-03-03,2024-04-11,Pretoria,Consultant,141256.62115000002,721.0,sofia.dlamini966@webmail.co.za,50.5
CUST104524,Mei,Ndlovu,1950-03-27,2026-03-03,Durban,Entrepreneur,73788.73,645.0,mei.ndlovu287@outlook.com,76.4
CUST104525,Joseph,Pretorius,1979-12-31,2022-04-09,Cape Town,Consultant,9253.39,566.0,joseph.pretorius40@outlook.com,46.6
CUST104526,James,Van Der Merwe,1976-01-18,2025-12-13,Cape Town,Engineer,24689.58,558.0,james.van der merwe19@webmail.co.za,50.6
CUST104527,Robert,Dlamini,1950-01-20,2025-03-27,Bloemfontein,Entrepreneur,21088.06,588.0,robert.dlamini38@gmail.com,76.6
CUST104528,Joseph,Brown,1994-10-07,2017-07-10,Port Elizabeth,Retired,27289.63,566.0,joseph.brown326@gmail.com,31.9
CUST104529,Naledi,Martinez,1961-01-01,2016-10-11,Polokwane,Sales Rep,22260.1,578.0,naledi.martinez45@webmail.co.za,65.6
CUST104530,James,Chen,1978-01-11,2017-06-14,Nelspruit,Manager,35545.66,650.0,james.chen760@yahoo.com,48.6
CUST104531,John,Garcia,1983-12-25,2016-02-11,Bloemfontein,Civil Servant,6619.42,683.0,john.garcia697@yahoo.com,42.6
CUST104532,Amara,Dlamini,2003-09-13,2021-10-01,Cape Town,Sales Rep,10849.12,833.0,amara.dlamini215@outlook.com,22.9
CUST104533,Wei,Chen,1975-02-14,2018-04-10,Johannesburg,Manager,94407.51,670.0,wei.chen525@gmail.com,51.5
CUST104534,James,Johnson,2000-12-14,2025-07-28,Durban,Student,27726.58,702.0,james.johnson698@yahoo.com,25.7
CUST104535,Thabo,Khumalo,1966-08-24,2022-02-07,Durban,Driver,14778.43,571.0,thabo.khumalo73@gmail.com,60.0
CUST104536,Robert,Khan,1997-04-20,2019-03-02,Johannesburg,Sales Rep,31123.63,635.0,robert.khan319@gmail.com,29.3
CUST104537,Chidi,Jones,1959-05-21,2026-05-28,Polokwane,Retired,14302.14,643.0,chidi.jones727@gmail.com,67.2
CUST104538,Raj,Khumalo,1988-02-26,2026-01-15,Pretoria,Accountant,22696.72,706.0,raj.khumalo157@gmail.com,38.5
CUST104539,Priya,Patel,1950-05-29,2024-01-07,Polokwane,Engineer,11253.44,646.0,priya.patel714@webmail.co.za,76.2
CUST104540,Zanele,Smith,2005-02-23,2024-03-02,Durban,Manager,16760.28,682.0,zanele.smith812@yahoo.com,21.5
CUST104541,Kagiso,Chen,2003-03-10,2026-04-26,Johannesburg,Nurse,20956.37,678.0,kagiso.chen682@yahoo.com,23.4
CUST104542,Fatima,Garcia,1971-12-23,2021-12-14,Cape Town,Manager,52702.57,623.0,fatima.garcia592@outlook.com,54.6
CUST104543,Zanele,Rodriguez,1976-12-16,2025-03-11,Port Elizabeth,Teacher,35540.48,613.0,zanele.rodriguez613@yahoo.com,49.7
CUST104544,Joseph,Chen,1981-06-18,2015-10-02,Port Elizabeth,Consultant,39462.83,590.0,joseph.chen864@webmail.co.za,45.2
CUST104545,Wei,Smith,1961-10-11,2021-06-01,Port Elizabeth,Technician,27289.63,747.0,wei.smith932@webmail.co.za,64.8
CUST104546,Sipho,Smith,1986-02-21,2020-10-26,Kimberley,Driver,44077.71,623.0,sipho.smith686@webmail.co.za,40.5
CUST104547,Raj,Martinez,1987-08-12,2015-06-09,East London,Artisan,15928.87,680.0,raj.martinez849@yahoo.com,39.0
CUST104548,Thabo,Pretorius,1977-01-11,2016-01-03,Polokwane,Nurse,17333.16,636.0,thabo.pretorius544@outlook.com,49.6
CUST104549,Priya,Smith,1954-01-05,2015-04-03,Cape Town,Engineer,34356.78,746.0,priya.smith213@yahoo.com,72.6
CUST104550,Mary,Silva,2001-01-25,2018-05-28,Port Elizabeth,Technician,22754.35,471.0,mary.silva26@webmail.co.za,25.6
CUST104551,Mary,Johnson,1952-01-08,2015-08-15,East London,Nurse,26680.61,677.0,mary.johnson347@webmail.co.za,74.6
CUST104552,Patricia,Ndlovu,1983-05-19,2019-11-25,Bloemfontein,Entrepreneur,24380.01,650.0,,43.2
CUST104553,Naledi,Martinez,1951-04-16,2024-05-30,Kimberley,Driver,57072.08,685.0,naledi.martinez984@webmail.co.za,75.3
CUST104554,Amara,Ndlovu,1953-11-29,2022-02-09,Port Elizabeth,Sales Rep,58884.42,637.0,amara.ndlovu610@yahoo.com,72.7
CUST104555,Michael,Johnson,1946-04-03,2022-10-21,Pretoria,Driver,18477.34,517.0,michael.johnson298@yahoo.com,80.4
CUST104556,John,Khan,1967-03-02,2015-05-14,Kimberley,Sales Rep,9358.86,680.0,john.khan494@outlook.com,59.5
CUST104557,Priya,Miller,1984-01-06,2024-09-21,Pretoria,Teacher,17555.14,670.0,priya.miller690@yahoo.com,42.6
CUST104558,Wei,Khan,1976-10-24,2016-09-10,Bloemfontein,Unknown,15706.41,629.0,wei.khan616@outlook.com,49.8
CUST104559,Kagiso,Chen,1986-02-23,2018-07-04,Johannesburg,Nurse,27289.63,641.0,kagiso.chen417@outlook.com,40.5
CUST104560,Jessica,Khumalo,1986-03-05,2020-12-26,Cape Town,Unknown,46737.33,665.0,jessica.khumalo473@gmail.com,40.4
CUST104561,Susan,Miller,1953-07-20,2025-10-08,Johannesburg,Entrepreneur,14492.05,756.0,susan.miller182@yahoo.com,73.1
CUST104562,James,Chen,1948-07-01,2026-07-24,Port Elizabeth,Sales Rep,17107.93,622.0,james.chen582@outlook.com,78.1
CUST104563,Michael,Nkosi,1983-02-23,2024-01-24,Kimberley,Student,11076.64,741.0,michael.nkosi393@yahoo.com,43.5
CUST104564,Ahmed,Pretorius,1984-11-05,2023-06-12,Johannesburg,Teacher,29162.16,647.0,ahmed.pretorius654@yahoo.com,41.8
CUST104565,David,Pretorius,1978-12-16,2021-02-10,Kimberley,Driver,26187.83,767.0,david.pretorius435@gmail.com,47.7
CUST104566,Amara,Jones,1959-12-29,2022-09-16,Nelspruit,Retired,43194.7,629.0,amara.jones294@gmail.com,66.6
CUST104567,Amara,Khumalo,1994-06-16,2016-09-02,,Accountant,36253.05,590.0,amara.khumalo568@yahoo.com,32.2
CUST104568,Elizabeth,Rodriguez,1949-08-14,2018-02-12,Johannesburg,Sales Rep,38797.91,551.0,elizabeth.rodriguez172@outlook.com,77.0
CUST104569,Michael,Nkosi,1983-07-28,2026-05-28,Kimberley,Teacher,10665.81,647.0,michael.nkosi202@webmail.co.za,43.0
CUST104570,Amara,Pretorius,1952-05-06,2026-05-06,Bloemfontein,Technician,18475.57,579.0,amara.pretorius112@gmail.com,74.3
