customer_id,first_name,last_name,date_of_birth,signup_date,city,occupation,monthly_income,credit_score,email
CUST104238,Wei,Chen,1993-01-19,2022-05-10,East London,,18675.76,657.0,wei.chen964@webmail.co.za
CUST104239,Linda,Dlamini,2003-08-15,2015-02-11,Polokwane,Student,31758.0,702.0,linda.dlamini594@webmail.co.za
CUST104240,David,Miller,1963-01-08,2015-08-28,East London,,102307.35,607.0,david.miller414@yahoo.com
CUST104241,William,Jones,1975-02-10,2015-10-11,Pretoria,Artisan,59817.83,643.0,william.jones823@outlook.com
CUST104242,Raj,Chen,1946-10-08,2024-06-29,Bloemfontein,Artisan,86262.62,,raj.chen905@outlook.com
CUST104243,Mary,Pretorius,1960-06-07,2017-09-28,Durban,Student,19137.12,559.0,mary.pretorius870@webmail.co.za
CUST104244,Barbara,Khan,1967-10-25,2018-10-22,Durban,Artisan,73483.26,730.0,barbara.khan311@gmail.com
CUST104245,WILLIAM,Chen,1981-03-22,2022-01-24,Bloemfontein,Entrepreneur,30833.76,651.0,william.chen309@yahoo.com
CUST104246,William,Pretorius,1973-09-20,2021-10-06,East London  ,Driver,48621.35,551.0,william.pretorius84@yahoo.com
CUST104247,Michael,Botha,1967-03-27,2019-10-03,Kimberley,Teacher,35405.5,550.0,michael.botha927@yahoo.com
CUST104248,Fatima,Dlamini,1983-01-25,2015-01-19,Durban,Technician,21895.57,641.0,fatima.dlamini393@webmail.co.za
CUST104249,Richard,Williams,1995-07-18,2020-03-16,Durban,Engineer,41427.43,600.0,richard.williams884@outlook.com
CUST104250,Susan,Mokoena,1959-09-29,2023-07-23,Cape Town  ,Engineer,35988.63,,susan.mokoena811@gmail.com
CUST104251,Richard,Mokoena,1965-11-30,2017-09-22,Kimberley,Engineer,9312.27,624.0,richard.mokoena112@webmail.co.za
CUST104252,Sofia,Miller,1987-12-31,2023-03-16,Polokwane,Teacher,24972.37,677.0,sofia.miller884@webmail.co.za
CUST104253,DAVID,Van der Merwe,1992-06-14,2015-03-06,Pretoria,Student,,,david.van der merwe913@webmail.co.za
CUST104254,David,Botha,1995-05-08,2025-07-07,Kimberley,Consultant,31775.57,648.0,david.botha351@outlook.com
CUST104255,David,Davis,1957-10-08,2026-01-01,Polokwane,,35656.35,768.0,david.davis756@yahoo.com
CUST104256,David,Ndlovu,1977-11-23,2015-01-11,port elizabeth,Driver,17139.58,637.0,david.ndlovu589@webmail.co.za
CUST104257,Robert,Jones,1999-11-25,2020-04-20,Pretoria,Driver,31373.74,600.0,robert.jones99@yahoo.com
CUST104258,ZANELE,Brown,1968-11-28,2019-10-17,Bloemfontein,,25392.13,572.0,zanele.brown228@yahoo.com
CUST104259,James,Garcia,1971-03-23,2024-10-01,Johannesburg,Retired,23811.6,648.0,james.garcia525@webmail.co.za
CUST104260,Linda,Rodriguez,2005-01-26,2021-04-06,Cape Town,Civil Servant,17898.03,777.0,linda.rodriguez857@gmail.com
CUST104261,Michael,Miller,1951-11-24,2022-01-30,kimberley,,46579.57,527.0,michael.miller823@gmail.com
CUST104262,ELIZABETH,Brown,1988-01-16,2017-05-06,Durban,,33099.75,646.0,elizabeth.brown351@gmail.com
CUST104263,Wei,Martinez,1996-11-10,2015-11-22,Cape Town,,31154.96,496.0,wei.martinez14@gmail.com
CUST104264,Zanele,Mokoena,1954-03-14,2023-01-07,Nelspruit,Nurse,92085.32,613.0,zanele.mokoena225@yahoo.com
CUST104265,SOFIA,Davis,1988-07-31,2022-03-10,Kimberley,Technician,35749.07,674.0,sofia.davis312@gmail.com
CUST104266,Barbara,Dlamini,1973-08-27,2024-08-21,Nelspruit,Accountant,55287.27,508.0,barbara.dlamini338@gmail.com
CUST104267,Fatima,Garcia,1997-01-09,2024-10-13,Cape Town,Nurse,31690.1,610.0,fatima.garcia683@webmail.co.za
CUST104268,Mary,Patel,2000-05-09,2022-04-23,Nelspruit,Manager,21765.94,676.0,mary.patel63@webmail.co.za
CUST104269,Thabo,Chen,1998-03-22,2021-03-27,Durban,Retired,14250.08,662.0,thabo.chen907@outlook.com
CUST104270,Mei,Nkosi,1948-12-05,2025-08-02,johannesburg,Driver,31095.99,681.0,mei.nkosi57@outlook.com
CUST104271,Naledi,Johnson,1991-03-02,2024-04-12,Kimberley,Entrepreneur,5442.02,562.0,naledi.johnson407@outlook.com
CUST104272,Fatima,Van der Merwe,2001-03-18,2025-03-21,durban,Artisan,31681.25,676.0,fatima.van der merwe204@webmail.co.za
CUST104273,David,Davis,1982-11-26,2026-07-14,East London,Student,32507.92,596.0,david.davis802@yahoo.com
CUST104274,Mary,Johnson,1981-08-26,2019-09-03,Johannesburg,Accountant,23610.8,714.0,mary.johnson737@gmail.com
CUST104275,Wei,Patel,1947-09-30,2023-04-21,Cape Town  ,Entrepreneur,25452.78,442.0,wei.patel709@outlook.com
CUST104276,Robert,Brown,1997-03-20,2022-12-20,Nelspruit,Accountant,12699.25,624.0,robert.brown299@outlook.com
CUST104277,Wei,Brown,1947-10-31,2017-01-06,Bloemfontein,,61781.68,659.0,wei.brown666@webmail.co.za
CUST104278,Chidi,Nkosi,1964-02-15,2022-05-16,Kimberley,Retired,21974.75,771.0,chidi.nkosi327@webmail.co.za
CUST104279,Priya,Jones,2001-06-23,2019-12-16,Cape Town,Student,15014.09,658.0,priya.jones982@gmail.com
CUST104280,JESSICA,Khumalo,2002-12-07,2020-03-21,Nelspruit,Driver,37301.79,667.0,jessica.khumalo865@gmail.com
CUST104281,Ahmed,Jones,2005-07-03,2017-01-31,nelspruit,Accountant,28751.74,684.0,ahmed.jones875@webmail.co.za
CUST104282,Jennifer,Williams,1974-01-22,2023-08-17,Kimberley,Sales Rep,21698.52,763.0,jennifer.williams898@gmail.com
CUST104283,SUSAN,Smith,1955-10-28,2023-01-31,Johannesburg,Sales Rep,20365.14,616.0,susan.smith48@yahoo.com
CUST104284,Patricia,Smith,1974-10-06,2021-03-01,Cape Town,Engineer,26812.32,524.0,patricia.smith777@outlook.com
CUST104285,Wei,Ndlovu,1951-03-30,2016-10-24,Bloemfontein,Accountant,,506.0,wei.ndlovu763@outlook.com
CUST104286,Amara,Martinez,1998-03-23,2021-06-13,Cape Town,Nurse,35657.97,710.0,amara.martinez774@outlook.com
CUST104287,Mei,Smith,1979-03-12,2016-02-28,johannesburg,Nurse,26353.46,670.0,mei.smith171@gmail.com
CUST104288,Wei,Davis,1969-09-03,2018-12-06,Nelspruit,Manager,44867.11,627.0,wei.davis4@yahoo.com
CUST104289,Elizabeth,Miller,1949-11-07,2019-04-25,East London,,27351.29,597.0,
CUST104290,ROBERT,Khumalo,1969-09-20,2025-03-25,Nelspruit  ,Student,34232.52,666.0,
CUST104291,Fatima,Nkosi,1997-11-01,2019-10-24,Kimberley,Student,29456.7,669.0,fatima.nkosi658@outlook.com
CUST104292,Jessica,Patel,1987-11-28,2021-12-06,Cape Town,Accountant,38325.4,693.0,jessica.patel107@yahoo.com
CUST104293,Patricia,Pretorius,1950-01-12,2025-02-17,Nelspruit,Civil Servant,20609.63,550.0,patricia.pretorius417@gmail.com
CUST104294,Fatima,Jones,1954-10-03,2019-12-06,Johannesburg,Consultant,13580.56,491.0,fatima.jones817@yahoo.com
CUST104295,Sofia,Jones,1968-12-06,2025-03-27,Pretoria,Driver,46356.13,568.0,sofia.jones167@webmail.co.za
CUST104296,Joseph,Khan,1951-03-09,2016-07-31,durban,Nurse,66367.12,528.0,joseph.khan192@yahoo.com
CUST104297,Wei,Miller,2001-12-22,2019-03-24,Durban,Sales Rep,13972.85,524.0,wei.miller644@yahoo.com
CUST104298,Mary,Van der Merwe,1984-10-15,2016-02-05,Polokwane,,29958.7,791.0,mary.van der merwe832@yahoo.com
CUST104299,ROBERT,Ndlovu,1950-10-14,2021-06-30,Cape Town,Engineer,20551.27,446.0,robert.ndlovu115@yahoo.com
CUST104300,William,Jones,1993-01-26,2026-02-01,Nelspruit,Engineer,45707.94,692.0,william.jones191@webmail.co.za
CUST104301,Kagiso,Van der Merwe,1967-06-22,2022-08-10,Nelspruit  ,Sales Rep,31194.2,,kagiso.van der merwe523@gmail.com
CUST104302,JOHN,Khumalo,1959-12-09,2022-04-02,East London,Civil Servant,198091.31,739.0,john.khumalo336@outlook.com
CUST104303,Mary,Silva,1979-10-08,2018-03-22,Johannesburg,Driver,22452.11,675.0,mary.silva818@webmail.co.za
CUST104304,LERATO,Martinez,1945-10-25,2025-10-13,Bloemfontein,Retired,67668.46,769.0,lerato.martinez902@gmail.com
CUST104305,WEI,Williams,1973-05-22,2020-06-17,East London,Consultant,71738.18,,wei.williams731@gmail.com
CUST104306,CHIDI,Chen,1996-06-21,2018-02-03,Pretoria,,37055.0,623.0,chidi.chen599@gmail.com
CUST104307,Mei,Williams,2001-08-11,2026-06-09,Pretoria,Civil Servant,27508.49,690.0,mei.williams342@gmail.com
CUST104308,Mei,Chen,1965-11-23,2019-11-25,Port Elizabeth,Nurse,28478.44,765.0,mei.chen254@webmail.co.za
CUST104309,Zanele,Martinez,1984-03-09,2019-04-21,Kimberley,Technician,27068.42,572.0,zanele.martinez781@outlook.com
CUST104310,Thabo,Silva,1958-11-02,2015-05-28,Johannesburg,,53102.53,628.0,thabo.silva987@gmail.com
CUST104311,Priya,Botha,1979-03-04,2017-01-24,Bloemfontein,Student,15937.31,594.0,priya.botha918@yahoo.com
CUST104312,BARBARA,Rodriguez,1960-06-30,2024-05-15,Pretoria  ,Entrepreneur,24426.15,691.0,barbara.rodriguez883@outlook.com
CUST104313,Patricia,Botha,1979-11-08,2020-08-03,Bloemfontein,Student,22712.9,479.0,patricia.botha918@webmail.co.za
CUST104314,WEI,Williams,1955-06-23,2026-01-22,Johannesburg,Artisan,9549.88,779.0,wei.williams749@yahoo.com
CUST104315,William,Williams,2002-05-31,2015-12-21,Kimberley,Nurse,45041.92,0.0,william.williams78@yahoo.com
CUST104316,Sofia,Nkosi,1999-02-06,2022-02-18,Port Elizabeth,Driver,50906.79,703.0,sofia.nkosi201@gmail.com
CUST104317,Susan,Khumalo,1965-07-21,2023-05-04,Kimberley,Manager,18388.28,437.0,susan.khumalo134@gmail.com
CUST104318,Priya,Martinez,1992-05-17,2022-03-12,Cape Town,Manager,49915.13,556.0,priya.martinez795@outlook.com
CUST104319,Mary,Brown,1950-10-29,2021-02-19,Bloemfontein,Teacher,10402.54,784.0,mary.brown849@webmail.co.za
CUST104320,Lerato,Miller,1990-02-28,2021-09-12,East London,Teacher,27292.65,634.0,lerato.miller881@yahoo.com
CUST104321,Joseph,Patel,1962-03-25,2022-12-26,Polokwane,Sales Rep,24940.42,495.0,joseph.patel907@outlook.com
CUST104322,Joseph,Van der Merwe,1953-04-10,2024-12-30,Johannesburg,Student,28357.57,670.0,joseph.van der merwe149@yahoo.com
CUST104323,William,Pretorius,1986-05-15,2018-11-23,East London,Civil Servant,28269.17,711.0,william.pretorius280@gmail.com
CUST104324,SOFIA,Rodriguez,1973-08-28,2020-04-28,Cape Town,,,698.0,sofia.rodriguez173@outlook.com
CUST104325,Richard,Ndlovu,1977-05-03,2022-05-13,Port Elizabeth,Technician,21318.62,636.0,richard.ndlovu182@webmail.co.za
CUST104326,Priya,Brown,1976-10-01,2018-08-22,Johannesburg,Civil Servant,25204.46,752.0,priya.brown871@outlook.com
CUST104327,Susan,Johnson,1948-08-17,2017-01-26,Johannesburg  ,Sales Rep,60957.53,587.0,susan.johnson453@gmail.com
CUST104328,Mary,Martinez,1948-02-19,2026-03-10,Polokwane,Technician,19010.92,699.0,mary.martinez418@yahoo.com
CUST104329,Ahmed,Khumalo,1981-09-02,2017-04-03,Polokwane,,104110.07,662.0,ahmed.khumalo863@outlook.com
CUST104330,Jennifer,Williams,1983-01-21,2017-09-11,Nelspruit,Artisan,18377.85,638.0,jennifer.williams232@gmail.com
CUST104331,William,Rodriguez,1947-11-18,2022-03-02,Polokwane,Driver,31071.17,616.0,william.rodriguez819@outlook.com
CUST104332,Priya,Chen,1968-02-01,2015-11-24,Bloemfontein,Technician,37900.66,619.0,priya.chen982@outlook.com
CUST104333,AHMED,Silva,1982-05-20,2015-05-25,Cape Town  ,,22582.86,653.0,ahmed.silva463@yahoo.com
CUST104334,Fatima,Pretorius,1985-01-21,2015-09-28,Polokwane,Consultant,61661.68,624.0,fatima.pretorius60@outlook.com
CUST104335,Susan,Davis,1995-07-11,2016-06-05,Durban  ,Driver,37314.12,716.0,susan.davis992@outlook.com
CUST104336,Wei,Rodriguez,1970-08-31,2019-12-21,Cape Town,Student,23790.9,602.0,wei.rodriguez573@outlook.com
CUST104337,David,Botha,1978-06-11,2024-08-08,polokwane,Student,61252.43,791.0,david.botha3@yahoo.com
CUST104338,Chidi,Patel,1980-04-16,2018-12-17,Bloemfontein,Artisan,,598.0,chidi.patel108@webmail.co.za
CUST104339,Thabo,Miller,1964-01-14,2019-12-14,Cape Town,Engineer,19162.49,733.0,thabo.miller3@yahoo.com
CUST104340,Mary,Patel,1948-04-14,2021-12-14,Bloemfontein,,37704.78,737.0,mary.patel419@gmail.com
CUST104341,Susan,Brown,1945-04-05,2018-07-02,East London,Teacher,,665.0,susan.brown86@outlook.com
CUST104342,Joseph,Martinez,1996-01-02,2020-01-04,Port Elizabeth,,32649.12,657.0,joseph.martinez272@outlook.com
CUST104343,WILLIAM,Miller,1957-03-19,2019-06-23,Polokwane,Driver,24926.45,584.0,william.miller370@gmail.com
CUST104344,Barbara,Nkosi,1983-06-12,2018-12-17,bloemfontein,Technician,23135.73,603.0,barbara.nkosi104@webmail.co.za
CUST104345,Thabo,Smith,1980-03-14,2019-07-01,Pretoria  ,Civil Servant,53042.06,670.0,thabo.smith13@outlook.com
CUST104346,Mary,Van der Merwe,1969-05-18,2015-02-17,Durban,,31077.42,646.0,mary.van der merwe256@webmail.co.za
CUST104347,John,Miller,1995-11-04,2025-04-06,Durban,Accountant,15941.11,,john.miller443@gmail.com
CUST104348,Wei,Smith,1987-08-08,2026-04-27,Nelspruit,Entrepreneur,15399.01,609.0,wei.smith702@gmail.com
CUST104349,BARBARA,Chen,1946-05-22,2024-12-27,Pretoria,Student,66707.77,615.0,barbara.chen796@webmail.co.za
CUST104350,ZANELE,Chen,1992-05-17,2015-01-25,Polokwane,,17478.78,500.0,zanele.chen302@outlook.com
CUST104351,Sipho,Brown,1975-12-05,2023-09-12,Pretoria,Nurse,31686.27,708.0,sipho.brown203@yahoo.com
CUST104352,NALEDI,Smith,1966-03-03,2021-08-21,,,60508.79,0.0,naledi.smith645@yahoo.com
CUST104353,Susan,Williams,1989-05-04,2016-02-03,East London,Artisan,37244.68,738.0,susan.williams486@outlook.com
CUST104354,Jessica,Rodriguez,1986-11-06,2025-10-20,Port Elizabeth,Sales Rep,17075.75,743.0,jessica.rodriguez912@outlook.com
CUST104355,Raj,Williams,1963-12-12,2023-12-28,Polokwane,Consultant,14626.4,721.0,raj.williams81@outlook.com
CUST104356,Carlos,Patel,2004-12-18,2016-09-06,Kimberley,Accountant,82613.89,725.0,carlos.patel420@outlook.com
CUST104357,William,Johnson,1984-07-27,2026-03-01,Nelspruit,Artisan,14404.58,705.0,william.johnson286@webmail.co.za
CUST104358,LERATO,Silva,1981-12-14,2016-06-17,Kimberley,Nurse,19303.44,719.0,lerato.silva963@outlook.com
CUST104359,SOFIA,Botha,1949-04-06,2020-04-07,Johannesburg,Driver,33641.05,,sofia.botha653@webmail.co.za
CUST104360,JAMES,Patel,1962-01-14,2016-11-03,Polokwane,Technician,23592.24,551.0,james.patel30@webmail.co.za
CUST104361,Mei,Pretorius,1972-04-07,2016-09-27,Polokwane,Nurse,37959.81,536.0,mei.pretorius420@gmail.com
CUST104362,Jessica,Pretorius,1983-06-20,2026-03-17,Port Elizabeth  ,Civil Servant,11151.58,764.0,jessica.pretorius944@yahoo.com
CUST104363,Carlos,Johnson,1976-04-11,2021-08-17,Pretoria,Civil Servant,23712.57,580.0,carlos.johnson768@gmail.com
CUST104364,Sipho,Davis,1991-07-18,2018-01-01,Johannesburg  ,,40401.14,594.0,sipho.davis245@outlook.com
CUST104365,Raj,Khan,1961-01-06,2023-12-29,Nelspruit,Consultant,40483.26,651.0,raj.khan936@gmail.com
CUST104366,Jennifer,Davis,1987-10-31,2025-02-19,Nelspruit,Driver,19082.52,538.0,jennifer.davis891@yahoo.com
CUST104367,John,Khan,1994-10-23,2025-08-17,Johannesburg,Accountant,14573.7,684.0,john.khan216@outlook.com
CUST104368,Fatima,Silva,1991-09-01,2025-10-21,Bloemfontein,,30583.87,458.0,fatima.silva534@outlook.com
CUST104369,Thabo,Nkosi,1992-01-08,2025-06-27,Bloemfontein,Sales Rep,12240.71,544.0,thabo.nkosi138@outlook.com
CUST104370,Naledi,Davis,1999-03-14,2022-05-26,Cape Town  ,,58137.28,668.0,naledi.davis366@webmail.co.za
CUST104371,JENNIFER,Davis,1950-02-19,2018-12-19,Bloemfontein,Teacher,29567.92,538.0,jennifer.davis655@gmail.com
CUST104372,Linda,Smith,1987-07-12,2025-09-20,Nelspruit,Teacher,17710.5,767.0,linda.smith874@yahoo.com
CUST104373,Raj,Miller,2004-02-02,2016-06-02,Pretoria,Technician,14289.77,654.0,raj.miller365@outlook.com
CUST104374,Elizabeth,Miller,1979-12-29,2016-12-15,Polokwane,Retired,18401.11,752.0,elizabeth.miller876@outlook.com
CUST104375,Sipho,Martinez,1958-04-04,2020-01-10,kimberley,Sales Rep,10539.04,682.0,sipho.martinez455@yahoo.com
CUST104376,David,Martinez,2005-12-03,2018-04-14,Port Elizabeth,Entrepreneur,36201.92,649.0,david.martinez818@yahoo.com
CUST104377,William,Van der Merwe,1955-08-28,2022-02-17,Cape Town,Teacher,16618.84,560.0,william.van der merwe642@gmail.com
CUST104378,JENNIFER,Silva,1965-06-20,2025-06-26,Durban,Entrepreneur,34193.92,734.0,jennifer.silva210@webmail.co.za
CUST104379,Fatima,Khan,1955-07-01,2020-09-08,cape town  ,Sales Rep,37142.88,690.0,fatima.khan864@yahoo.com
CUST104380,Carlos,Smith,1973-05-02,2021-05-31,Pretoria,Driver,48030.83,838.0,carlos.smith725@gmail.com
CUST104381,Patricia,Ndlovu,1970-07-21,2019-11-25,East London,Artisan,31291.71,725.0,patricia.ndlovu697@yahoo.com
CUST104382,BARBARA,Khan,1974-12-19,2023-03-13,Durban,Retired,52846.18,614.0,barbara.khan75@webmail.co.za
CUST104383,Sipho,Garcia,2001-08-09,2016-03-01,Bloemfontein,Civil Servant,61800.47,676.0,sipho.garcia239@webmail.co.za
CUST104384,RICHARD,Martinez,1974-03-06,2015-07-25,Kimberley,Teacher,31411.49,688.0,richard.martinez43@yahoo.com
CUST104385,CHIDI,Patel,1976-05-23,2022-06-05,Durban,Student,32568.99,755.0,chidi.patel236@yahoo.com
CUST104386,William,Silva,1999-02-01,2021-03-12,Nelspruit,Driver,19254.8,769.0,william.silva8@yahoo.com
CUST104387,Mary,Van der Merwe,1994-11-18,2019-09-20,Pretoria,Technician,14874.82,635.0,mary.van der merwe89@webmail.co.za
CUST104388,David,Martinez,1959-08-16,2018-11-13,East London,Sales Rep,58060.72,541.0,
CUST104389,Zanele,Rodriguez,1945-10-15,2015-08-08,Cape Town  ,,38694.25,483.0,zanele.rodriguez616@outlook.com
CUST104390,Jennifer,Rodriguez,1983-05-26,2022-11-18,Durban,Manager,40623.31,547.0,jennifer.rodriguez541@yahoo.com
CUST104391,RAJ,Chen,1996-07-14,2019-11-18,Nelspruit,Driver,18874.63,597.0,raj.chen403@outlook.com
CUST104392,James,Martinez,1978-09-21,2020-02-27,Bloemfontein,,71278.71,785.0,james.martinez100@yahoo.com
CUST104393,Robert,Rodriguez,1957-11-18,2025-05-07,Bloemfontein,Student,,787.0,
CUST104394,Thabo,Brown,1990-03-22,2023-07-17,Bloemfontein,Entrepreneur,16628.87,736.0,thabo.brown576@webmail.co.za
CUST104395,Thabo,Ndlovu,1985-11-03,2017-07-17,Durban  ,Engineer,19068.55,761.0,thabo.ndlovu938@gmail.com
CUST104396,Elizabeth,Garcia,1979-06-20,2022-08-11,Kimberley,Consultant,69058.89,586.0,elizabeth.garcia479@yahoo.com
CUST104397,William,Dlamini,1997-08-30,2016-07-13,Pretoria,Teacher,13813.08,514.0,william.dlamini88@gmail.com
CUST104398,Robert,Botha,1992-11-02,2017-03-31,Johannesburg,Artisan,17142.68,559.0,robert.botha628@webmail.co.za
CUST104399,Lerato,Silva,1985-09-29,2023-04-09,Kimberley,Artisan,153139.66,467.0,lerato.silva293@outlook.com
CUST104400,Richard,Ndlovu,1985-07-20,2016-06-16,Johannesburg,Entrepreneur,47316.89,550.0,richard.ndlovu311@webmail.co.za
CUST104401,Patricia,Nkosi,1985-05-24,2018-03-31,Nelspruit,Nurse,17329.52,604.0,patricia.nkosi987@webmail.co.za
CUST104402,Richard,Nkosi,1977-01-13,2025-05-26,Durban,Retired,14060.6,665.0,richard.nkosi727@yahoo.com
CUST104403,Fatima,Martinez,1973-04-19,2023-07-21,johannesburg  ,Student,9861.38,662.0,fatima.martinez913@yahoo.com
CUST104404,William,Khan,1988-04-14,2025-10-06,Durban,Artisan,,588.0,william.khan301@webmail.co.za
CUST104405,Ahmed,Davis,1982-03-29,2025-03-19,East London,Artisan,41639.82,701.0,ahmed.davis530@gmail.com
CUST104406,William,Botha,1974-11-21,2018-08-15,Bloemfontein,Consultant,66921.72,590.0,william.botha20@gmail.com
CUST104407,Jennifer,Rodriguez,1952-09-22,2022-04-28,Cape Town,Engineer,8635.27,651.0,jennifer.rodriguez160@gmail.com
CUST104408,William,Garcia,1987-10-26,2019-05-21,Pretoria,,12146.19,550.0,william.garcia345@gmail.com
CUST104409,David,Williams,1984-05-28,2023-01-27,,Manager,25041.0,748.0,david.williams902@outlook.com
CUST104410,Patricia,Van der Merwe,1965-11-16,2019-01-13,East London,Teacher,143286.59,652.0,patricia.van der merwe971@gmail.com
CUST104411,Sipho,Miller,1966-09-26,2015-01-06,Nelspruit,Artisan,45777.2,711.0,sipho.miller533@gmail.com
CUST104412,DAVID,Silva,1960-01-19,2016-02-02,Durban,,33647.02,541.0,david.silva708@gmail.com
CUST104413,Amara,Johnson,2003-09-04,2023-12-06,Nelspruit,Student,12900.82,666.0,amara.johnson290@gmail.com
CUST104414,Jessica,Dlamini,1997-06-21,2015-12-22,Port Elizabeth,Accountant,7540.24,702.0,jessica.dlamini480@yahoo.com
CUST104415,Joseph,Martinez,1979-03-23,2021-12-10,Johannesburg,Entrepreneur,27537.66,,joseph.martinez540@gmail.com
CUST104416,Jessica,Martinez,1969-07-02,2024-12-07,Pretoria,Entrepreneur,25346.05,755.0,jessica.martinez508@gmail.com
CUST104417,Jennifer,Brown,1989-12-11,2023-08-01,Nelspruit,Driver,22909.7,538.0,jennifer.brown42@gmail.com
CUST104418,Amara,Johnson,1977-03-11,2019-10-15,Nelspruit,Technician,21412.71,669.0,amara.johnson267@outlook.com
CUST104419,Patricia,Davis,2004-07-10,2017-06-01,Polokwane,Entrepreneur,17171.18,811.0,patricia.davis330@webmail.co.za
CUST104420,CHIDI,Ndlovu,1948-05-13,2025-09-07,Pretoria,Nurse,14964.18,736.0,chidi.ndlovu677@webmail.co.za
CUST104421,SOFIA,Silva,1947-02-03,2021-07-23,Polokwane,Manager,61926.57,516.0,sofia.silva583@gmail.com
CUST104422,Wei,Ndlovu,1979-09-08,2019-09-11,Polokwane,Sales Rep,15805.02,634.0,wei.ndlovu662@yahoo.com
CUST104423,Joseph,Garcia,1957-05-26,2025-11-28,Polokwane,Engineer,22795.33,761.0,joseph.garcia591@outlook.com
CUST104424,DAVID,Garcia,1981-11-11,2017-06-28,Bloemfontein,Nurse,26279.73,576.0,david.garcia73@gmail.com
CUST104425,Priya,Mokoena,1992-08-31,2020-02-14,Bloemfontein,Artisan,41100.2,618.0,priya.mokoena250@yahoo.com
CUST104426,WILLIAM,Martinez,1953-06-04,2016-04-04,Kimberley,Accountant,16137.51,615.0,william.martinez478@yahoo.com
CUST104427,Jessica,Botha,1971-11-17,2016-06-12,Kimberley,Accountant,48379.95,701.0,jessica.botha900@gmail.com
CUST104428,Wei,Martinez,1987-01-03,2019-08-14,Bloemfontein,Driver,19000.11,512.0,wei.martinez544@webmail.co.za
CUST104429,FATIMA,Khumalo,1995-11-12,2023-02-07,Durban,Teacher,24412.77,706.0,fatima.khumalo769@webmail.co.za
CUST104430,FATIMA,Johnson,1975-04-12,2018-12-04,Port Elizabeth,Artisan,,594.0,fatima.johnson136@yahoo.com
CUST104431,Robert,Jones,1957-07-29,2022-12-26,Bloemfontein  ,Accountant,15039.92,,robert.jones173@yahoo.com
CUST104432,Ahmed,Van der Merwe,1980-09-25,2024-04-28,East London,Artisan,41462.42,630.0,ahmed.van der merwe913@yahoo.com
CUST104433,Patricia,Davis,1972-09-22,2025-03-01,Pretoria,Entrepreneur,49156.61,704.0,patricia.davis364@yahoo.com
CUST104434,Sipho,Martinez,1992-02-01,2015-07-09,Johannesburg,Technician,32400.81,648.0,sipho.martinez166@outlook.com
CUST104435,Fatima,Khumalo,1978-11-21,2023-12-17,Nelspruit,Civil Servant,25071.36,780.0,fatima.khumalo664@webmail.co.za
CUST104436,Kagiso,Johnson,1962-01-17,2016-09-14,Kimberley,Nurse,96319.15,739.0,kagiso.johnson350@yahoo.com
CUST104437,Carlos,Dlamini,1991-01-07,2023-02-01,Johannesburg,,26680.62,578.0,carlos.dlamini474@gmail.com
CUST104438,Barbara,Davis,1976-07-31,2019-04-22,Pretoria,Driver,30407.56,773.0,barbara.davis22@webmail.co.za
CUST104439,DAVID,Brown,1955-10-31,2023-03-13,Port Elizabeth,Driver,21984.3,679.0,david.brown859@gmail.com
CUST104440,David,Martinez,1979-05-07,2017-06-23,Polokwane,,29455.89,665.0,david.martinez626@outlook.com
CUST104441,Barbara,Martinez,2002-11-05,2022-06-21,polokwane,Sales Rep,47976.7,726.0,barbara.martinez739@outlook.com
CUST104442,LERATO,Jones,1988-01-14,2016-06-14,Pretoria,Retired,22806.86,556.0,lerato.jones890@yahoo.com
CUST104443,Joseph,Dlamini,1963-03-25,2016-12-19,Pretoria,Entrepreneur,7592.24,526.0,joseph.dlamini74@outlook.com
CUST104444,Chidi,Khan,1988-05-12,2022-02-12,Port Elizabeth,,36612.39,652.0,chidi.khan790@gmail.com
CUST104445,SUSAN,Garcia,1962-03-29,2018-11-25,Durban,Driver,14086.88,595.0,susan.garcia902@gmail.com
CUST104446,Elizabeth,Nkosi,1978-02-07,2023-02-24,Port Elizabeth,,41987.44,837.0,elizabeth.nkosi377@outlook.com
CUST104447,Michael,Mokoena,1977-02-14,2022-12-08,Durban,Manager,26881.81,581.0,michael.mokoena352@outlook.com
CUST104448,Naledi,Silva,1960-02-03,2022-03-14,Johannesburg,Sales Rep,47375.74,654.0,naledi.silva38@yahoo.com
CUST104449,Ahmed,Johnson,1966-03-22,2023-06-18,Polokwane,Accountant,15229.56,667.0,ahmed.johnson781@outlook.com
CUST104450,Priya,Khan,2002-06-21,2024-03-12,Polokwane  ,Civil Servant,19513.61,761.0,priya.khan436@gmail.com
CUST104451,William,Davis,1960-04-15,2025-07-22,Durban,Consultant,21938.06,560.0,william.davis532@webmail.co.za
CUST104452,Jessica,Patel,1993-11-11,2015-12-07,Port Elizabeth,Retired,11054.92,505.0,jessica.patel450@outlook.com
CUST104453,AMARA,Silva,1985-09-16,2021-08-14,port elizabeth,Artisan,52409.97,775.0,amara.silva314@outlook.com
CUST104454,Zanele,Garcia,1977-06-28,2023-09-03,Johannesburg,Manager,10145.1,657.0,zanele.garcia754@yahoo.com
CUST104455,Robert,Garcia,1953-05-22,2017-07-06,Bloemfontein,Driver,51968.25,723.0,robert.garcia98@yahoo.com
